customer_id,signup_date,city,age,gender,acquisition_channel
2533,2025-06-27,Chennai,34,Male,Influencer
2534,2025-09-29,Bengaluru,51,Male,Meta Ads
2535,2025-10-17,Delhi,31,Female,Google Ads
2536,2025-09-27,Mumbai,47,Female,Meta Ads
2537,2025-06-07,Chennai,23,Male,Organic
2538,2026-06-14,Pune,29,Male,Google Ads
2539,2026-06-06,Gurugram,41,Male,Meta Ads
2540,2025-07-27,Chennai,36,Male,Email
2541,2026-03-15,Mumbai,38,Male,Organic
2542,2025-08-05,Bengaluru,44,Male,Meta Ads
2543,2026-03-10,Delhi,22,Male,Meta Ads
2544,2025-11-15,Jaipur,45,Female,Google Ads
2545,2025-09-14,Kolkata,51,Female,Meta Ads
2546,2025-03-11,Noida,47,Male,Organic
2547,2025-12-23,Hyderabad,30,Female,Meta Ads
2548,2025-06-24,Chennai,32,Male,Meta Ads
2549,2025-04-29,Hyderabad,54,Female,Meta Ads
2550,2025-04-16,Gurugram,48,Female,Organic
2551,2026-06-20,Jaipur,53,Female,Email
2552,2025-02-26,Gurugram,52,Female,Meta Ads
2553,2026-03-12,Mumbai,35,Male,Organic
2554,2026-04-18,Mumbai,24,Male,Organic
2555,2025-01-17,Kolkata,28,Female,Google Ads
2556,2025-11-18,Hyderabad,30,Male,Meta Ads
2557,2025-11-11,Chennai,50,Female,Google Ads
2558,2025-07-15,Jaipur,29,Male,Affiliate
2559,2025-12-30,Jaipur,33,Male,Meta Ads
2560,2025-08-11,Kolkata,50,Female,Meta Ads
2561,2025-08-28,Jaipur,25,Female,Email
2562,2025-08-24,Jaipur,43,Female,Email
2563,2026-03-13,Jaipur,39,Female,Affiliate
2564,2025-12-12,Pune,55,Female,Meta Ads
2565,2025-07-26,Noida,37,Male,Meta Ads
2566,2026-05-21,Noida,38,Female,Organic
2567,2026-03-14,Chennai,50,Male,Organic
2568,2026-05-24,Mumbai,55,Male,Influencer
2569,2026-02-03,Kolkata,46,Other,Organic
2570,2025-08-02,Jaipur,45,Male,Meta Ads
2571,2026-02-26,Pune,51,Male,Google Ads
2572,2025-06-29,Chennai,55,Male,Influencer
2573,2025-05-28,Gurugram,46,Other,Organic
2574,2025-09-03,Bengaluru,30,Female,Google Ads
2575,2026-06-13,Jaipur,43,Male,Meta Ads
2576,2025-11-06,Kolkata,28,Female,Email
2577,2025-07-29,Gurugram,38,Male,Google Ads
2578,2025-09-09,Jaipur,36,Female,Organic
2579,2025-06-08,Bengaluru,55,Female,Organic
2580,2025-12-26,Kolkata,39,Male,Google Ads
2581,2025-07-10,Hyderabad,54,Female,Influencer
2582,2025-10-30,Pune,49,Female,Influencer
2583,2025-07-21,Noida,50,Male,Meta Ads
2584,2025-06-24,Mumbai,26,Male,Meta Ads
2585,2026-06-13,Chennai,47,Female,Affiliate
2586,2025-07-08,Kolkata,29,Male,Meta Ads
2587,2025-02-08,Delhi,40,Male,Influencer
2588,2025-07-26,Delhi,37,Female,Google Ads
2589,2025-10-18,Pune,29,Male,Organic
2590,2025-02-21,Bengaluru,55,Male,Email
2591,2025-06-16,Kolkata,51,Male,Meta Ads
2592,2025-04-01,Delhi,40,Male,Organic
2593,2025-09-30,Mumbai,20,Female,Google Ads
2594,2026-01-30,Delhi,26,Female,Google Ads
2595,2026-06-12,Chennai,28,Male,Meta Ads
2596,2025-08-01,Kolkata,54,Female,Google Ads
2597,2026-04-16,Noida,34,Male,Google Ads
2598,2025-04-27,Mumbai,21,Male,Meta Ads
2599,2026-03-02,Kolkata,41,Female,Google Ads
2600,2025-11-03,Delhi,54,Male,Google Ads
2601,2026-02-18,Jaipur,40,Female,Google Ads
2602,2026-02-16,Kolkata,35,Male,Affiliate
2603,2025-10-18,Noida,26,Female,Google Ads
2604,2025-05-21,Noida,51,Female,Organic
2605,2025-10-14,Pune,23,Male,Google Ads
2606,2026-03-27,Delhi,53,Female,Google Ads
2607,2026-06-14,Hyderabad,28,Male,Meta Ads
2608,2026-05-21,Delhi,24,Male,Meta Ads
2609,2025-04-09,Hyderabad,32,Male,Email
2610,2025-11-22,Mumbai,20,Female,Organic
2611,2025-02-27,Chennai,20,Female,Meta Ads
2612,2025-12-31,Kolkata,26,Other,Google Ads
2613,2026-06-25,Bengaluru,44,Female,Affiliate
2614,2025-01-29,Pune,49,Male,Google Ads
2615,2025-12-24,Pune,28,Female,Affiliate
2616,2026-05-31,Jaipur,43,Female,Email
2617,2026-04-07,Gurugram,32,Female,Meta Ads
2618,2025-08-02,Gurugram,35,Female,Meta Ads
2619,2025-02-26,Mumbai,32,Female,Meta Ads
2620,2026-05-19,Chennai,52,Male,Email
2621,2026-05-18,Kolkata,38,Female,Influencer
2622,2025-11-12,Gurugram,38,Other,Meta Ads
2623,2026-06-18,Noida,50,Female,Influencer
2624,2025-01-03,Pune,43,Male,Google Ads
2625,2025-12-03,Hyderabad,25,Male,Google Ads
2626,2025-01-22,Mumbai,26,Female,Email
2627,2026-05-25,Noida,32,Female,Influencer
2628,2026-01-06,Kolkata,23,Female,Meta Ads
2629,2026-05-13,Kolkata,44,Female,Affiliate
2630,2025-11-03,Chennai,37,Female,Meta Ads
2631,2025-02-15,Hyderabad,21,Female,Affiliate
2632,2025-01-15,Gurugram,34,Male,Affiliate
2633,2025-07-02,Bengaluru,49,Male,Organic
2634,2026-02-10,Delhi,52,Female,Organic
2635,2025-03-24,Gurugram,54,Male,Email
2636,2026-04-10,Bengaluru,53,Male,Influencer
2637,2025-05-11,Bengaluru,41,Female,Email
2638,2025-09-28,Delhi,53,Male,Meta Ads
2639,2025-04-21,Jaipur,54,Female,Affiliate
2640,2025-09-11,Gurugram,42,Male,Organic
2641,2025-09-04,Hyderabad,34,Female,Email
2642,2025-01-03,Bengaluru,54,Male,Organic
2643,2025-11-06,Bengaluru,34,Female,Meta Ads
2644,2026-03-05,Kolkata,25,Female,Meta Ads
2645,2026-05-26,Chennai,23,Male,Google Ads
2646,2025-06-30,Kolkata,40,Male,Affiliate
2647,2026-04-25,Mumbai,21,Male,Organic
2648,2026-04-24,Gurugram,24,Male,Affiliate
2649,2026-06-23,Bengaluru,28,Male,Meta Ads
2650,2025-07-23,Hyderabad,39,Male,Influencer
2651,2026-04-09,Mumbai,37,Female,Meta Ads
2652,2025-11-04,Bengaluru,38,Male,Meta Ads
2653,2025-02-01,Noida,38,Male,Influencer
2654,2025-05-28,Hyderabad,55,Male,Organic
2655,2026-01-02,Chennai,27,Male,Influencer
2656,2025-03-29,Hyderabad,37,Female,Organic
2657,2025-08-25,Kolkata,42,Female,Google Ads
2658,2026-02-27,Jaipur,29,Female,Meta Ads
2659,2025-03-23,Jaipur,26,Female,Affiliate
2660,2025-09-28,Delhi,21,Male,Meta Ads
2661,2025-04-28,Kolkata,31,Male,Organic
2662,2025-10-20,Mumbai,29,Female,Google Ads
2663,2025-05-12,Bengaluru,27,Male,Meta Ads
2664,2026-06-11,Bengaluru,29,Female,Affiliate
2665,2025-02-11,Gurugram,45,Female,Influencer
2666,2026-06-10,Kolkata,49,Female,Meta Ads
2667,2026-03-08,Pune,38,Female,Google Ads
2668,2026-04-12,Jaipur,22,Female,Google Ads
2669,2026-04-10,Jaipur,46,Male,Google Ads
2670,2025-04-13,Bengaluru,25,Male,Affiliate
2671,2026-05-23,Chennai,22,Female,Meta Ads
2672,2025-11-20,Hyderabad,40,Female,Meta Ads
2673,2026-06-09,Bengaluru,35,Male,Organic
2674,2026-04-24,Chennai,31,Male,Affiliate
2675,2025-11-12,Pune,54,Male,Meta Ads
2676,2025-07-24,Jaipur,23,Female,Influencer
2677,2025-03-05,Chennai,21,Male,Meta Ads
2678,2025-02-25,Pune,41,Male,Meta Ads
2679,2025-08-01,Jaipur,35,Male,Affiliate
2680,2026-03-18,Noida,48,Other,Google Ads
2681,2025-10-03,Chennai,21,Female,Influencer
2682,2025-09-20,Mumbai,35,Female,Organic
2683,2025-05-14,Bengaluru,25,Female,Influencer
2684,2025-11-04,Chennai,21,Male,Google Ads
2685,2025-12-14,Gurugram,36,Female,Meta Ads
2686,2026-06-20,Kolkata,46,Female,Affiliate
2687,2026-02-02,Bengaluru,25,Male,Affiliate
2688,2025-11-27,Mumbai,50,Female,Affiliate
2689,2026-05-11,Mumbai,38,Female,Meta Ads
2690,2025-08-20,Bengaluru,37,Male,Organic
2691,2026-05-25,Jaipur,53,Male,Meta Ads
2692,2025-07-21,Noida,31,Female,Meta Ads
2693,2025-03-11,Hyderabad,27,Male,Email
2694,2025-08-16,Kolkata,48,Female,Organic
2695,2025-03-12,Bengaluru,23,Male,Email
2696,2025-03-06,Hyderabad,51,Female,Google Ads
2697,2026-04-26,Mumbai,49,Female,Affiliate
2698,2026-03-10,Noida,55,Female,Influencer
2699,2025-05-01,Pune,36,Male,Meta Ads
2700,2026-04-02,Jaipur,42,Other,Affiliate
2701,2025-02-07,Hyderabad,51,Female,Affiliate
2702,2025-06-04,Bengaluru,24,Female,Meta Ads
2703,2026-01-20,Noida,31,Female,Organic
2704,2025-06-15,Jaipur,36,Female,Influencer
2705,2026-02-03,Kolkata,42,Female,Organic
2706,2026-04-22,Jaipur,44,Male,Google Ads
2707,2025-02-06,Mumbai,53,Male,Organic
2708,2025-01-14,Pune,37,Female,Organic
2709,2026-05-28,Bengaluru,26,Male,Organic
2710,2025-10-11,Gurugram,26,Female,Google Ads
2711,2025-10-04,Gurugram,48,Male,Google Ads
2712,2025-09-10,Mumbai,36,Male,Affiliate
2713,2025-08-25,Hyderabad,42,Female,Meta Ads
2714,2026-01-12,Noida,40,Male,Influencer
2715,2025-11-12,Chennai,49,Female,Meta Ads
2716,2025-03-31,Bengaluru,27,Other,Affiliate
2717,2025-12-08,Kolkata,26,Male,Google Ads
2718,2025-12-31,Gurugram,46,Male,Affiliate
2719,2025-03-03,Delhi,35,Male,Affiliate
2720,2025-07-25,Mumbai,49,Female,Meta Ads
2721,2026-03-07,Jaipur,24,Male,Meta Ads
2722,2025-12-04,Mumbai,29,Female,Influencer
2723,2025-03-16,Chennai,54,Other,Organic
2724,2025-01-22,Kolkata,50,Male,Email
2725,2025-11-13,Gurugram,22,Female,Meta Ads
2726,2025-09-09,Pune,49,Male,Influencer
2727,2026-06-08,Gurugram,22,Female,Organic
2728,2025-10-12,Mumbai,24,Male,Meta Ads
2729,2026-05-23,Gurugram,52,Female,Meta Ads
2730,2025-04-27,Pune,24,Male,Google Ads
2731,2025-09-01,Kolkata,30,Female,Affiliate
2732,2025-03-18,Gurugram,24,Male,Affiliate
2733,2025-11-09,Gurugram,41,Female,Meta Ads
2734,2025-04-13,Kolkata,22,Female,Meta Ads
2735,2025-09-26,Bengaluru,30,Female,Meta Ads
2736,2025-07-07,Hyderabad,31,Female,Google Ads
2737,2025-04-12,Chennai,43,Male,Influencer
2738,2025-02-22,Noida,37,Male,Organic
2739,2025-10-07,Kolkata,26,Male,Meta Ads
2740,2026-06-01,Mumbai,36,Female,Google Ads
2741,2025-04-19,Pune,36,Male,Google Ads
2742,2025-08-09,Bengaluru,32,Male,Organic
2743,2025-05-03,Chennai,39,Female,Google Ads
2744,2026-03-17,Pune,31,Male,Meta Ads
2745,2025-08-15,Noida,32,Female,Influencer
2746,2026-06-16,Noida,48,Male,Email
2747,2025-05-14,Kolkata,29,Male,Affiliate
2748,2025-02-14,Hyderabad,31,Female,Google Ads
2749,2025-11-14,Gurugram,25,Female,Meta Ads
2750,2025-12-22,Noida,45,Female,Affiliate
2751,2026-06-24,Noida,45,Male,Affiliate
2752,2026-04-20,Jaipur,44,Male,Organic
2753,2026-04-27,Jaipur,26,Male,Email
2754,2025-12-12,Mumbai,36,Male,Meta Ads
2755,2025-07-16,Gurugram,30,Female,Email
2756,2025-08-22,Bengaluru,47,Male,Google Ads
2757,2025-03-14,Noida,32,Female,Google Ads
2758,2025-08-23,Hyderabad,34,Female,Email
2759,2025-07-18,Pune,36,Male,Google Ads
2760,2025-01-20,Jaipur,47,Female,Google Ads
2761,2025-04-22,Mumbai,45,Male,Google Ads
2762,2025-10-19,Noida,49,Female,Meta Ads
2763,2025-07-21,Noida,35,Male,Affiliate
2764,2026-06-26,Mumbai,49,Female,Influencer
2765,2025-09-18,Pune,51,Male,Google Ads
2766,2026-06-07,Delhi,38,Male,Google Ads
2767,2025-12-27,Chennai,44,Male,Affiliate
2768,2025-01-23,Bengaluru,52,Male,Google Ads
2769,2025-04-21,Chennai,50,Female,Organic
2770,2026-01-20,Bengaluru,29,Male,Google Ads
2771,2025-10-25,Noida,45,Other,Organic
2772,2025-06-14,Delhi,36,Female,Meta Ads
2773,2025-10-12,Hyderabad,25,Male,Organic
2774,2026-05-08,Hyderabad,33,Male,Email
2775,2025-07-31,Kolkata,55,Male,Google Ads
2776,2025-01-25,Kolkata,54,Female,Meta Ads
2777,2025-06-19,Noida,48,Male,Email
2778,2026-05-26,Mumbai,55,Female,Influencer
2779,2026-02-20,Gurugram,40,Male,Meta Ads
2780,2026-04-02,Noida,47,Male,Google Ads
2781,2026-05-12,Delhi,25,Male,Email
2782,2025-03-06,Delhi,30,Female,Google Ads
2783,2025-06-04,Hyderabad,26,Female,Affiliate
2784,2025-02-02,Noida,53,Female,Affiliate
2785,2025-01-03,Noida,42,Male,Google Ads
2786,2026-03-31,Noida,53,Male,Email
2787,2026-05-26,Chennai,34,Female,Organic
2788,2025-03-26,Pune,34,Female,Meta Ads
2789,2026-01-29,Jaipur,44,Female,Organic
2790,2025-10-19,Noida,40,Male,Meta Ads
2791,2025-02-07,Gurugram,33,Female,Meta Ads
2792,2026-05-15,Bengaluru,31,Male,Email
2793,2026-04-20,Pune,38,Other,Email
2794,2025-11-06,Noida,22,Male,Organic
2795,2026-01-21,Gurugram,26,Female,Meta Ads
2796,2025-08-05,Bengaluru,21,Male,Organic
2797,2026-03-09,Delhi,25,Female,Meta Ads
2798,2025-08-31,Mumbai,27,Female,Organic
2799,2026-06-24,Chennai,22,Female,Meta Ads
2800,2025-02-04,Hyderabad,21,Male,Email
2801,2025-04-04,Bengaluru,49,Male,Meta Ads
2802,2026-06-12,Bengaluru,26,Female,Meta Ads
2803,2025-06-07,Jaipur,39,Female,Google Ads
2804,2025-06-19,Hyderabad,23,Female,Email
2805,2026-03-08,Hyderabad,54,Male,Google Ads
2806,2025-04-14,Jaipur,28,Male,Meta Ads
2807,2025-10-07,Noida,46,Male,Meta Ads
2808,2025-06-05,Delhi,43,Female,Organic
2809,2025-04-18,Bengaluru,47,Male,Influencer
2810,2026-06-10,Mumbai,42,Male,Affiliate
2811,2025-04-19,Gurugram,38,Female,Influencer
2812,2025-02-21,Noida,47,Female,Influencer
2813,2026-01-03,Kolkata,49,Female,Google Ads
2814,2026-04-18,Pune,33,Male,Meta Ads
2815,2025-03-11,Pune,53,Male,Meta Ads
2816,2026-01-21,Noida,55,Female,Google Ads
2817,2025-10-22,Mumbai,45,Male,Affiliate
2818,2026-03-29,Pune,53,Female,Affiliate
2819,2025-03-11,Hyderabad,23,Male,Organic
2820,2026-06-16,Pune,39,Female,Affiliate
2821,2025-12-04,Pune,43,Male,Organic
2822,2026-04-04,Bengaluru,53,Female,Meta Ads
2823,2025-07-17,Chennai,24,Female,Google Ads
2824,2026-05-30,Gurugram,49,Male,Influencer
2825,2025-12-08,Delhi,22,Male,Organic
2826,2025-03-11,Jaipur,32,Female,Meta Ads
2827,2026-05-18,Delhi,44,Female,Google Ads
2828,2026-03-10,Gurugram,30,Male,Affiliate
2829,2025-06-13,Noida,50,Male,Affiliate
2830,2025-10-25,Gurugram,53,Female,Email
2831,2025-07-31,Mumbai,25,Female,Influencer
2832,2025-10-24,Noida,29,Female,Meta Ads
2833,2026-06-11,Bengaluru,22,Male,Influencer
2834,2026-05-05,Jaipur,45,Female,Organic
2835,2025-04-28,Noida,51,Male,Organic
2836,2026-06-14,Jaipur,41,Male,Influencer
2837,2025-08-27,Bengaluru,24,Female,Affiliate
2838,2026-01-20,Hyderabad,26,Male,Meta Ads
2839,2026-02-21,Bengaluru,21,Female,Affiliate
2840,2025-09-21,Mumbai,37,Male,Email
2841,2025-09-06,Noida,45,Male,Google Ads
2842,2025-09-06,Hyderabad,25,Female,Organic
2843,2026-04-16,Jaipur,50,Male,Meta Ads
2844,2025-07-30,Hyderabad,29,Female,Email
2845,2025-06-02,Hyderabad,38,Female,Meta Ads
2846,2025-07-17,Pune,44,Male,Google Ads
2847,2025-04-17,Mumbai,39,Female,Google Ads
2848,2025-08-02,Noida,37,Female,Organic
2849,2025-03-04,Hyderabad,32,Female,Google Ads
2850,2025-02-18,Kolkata,35,Male,Organic
2851,2026-01-30,Mumbai,28,Female,Email
2852,2025-02-12,Kolkata,30,Female,Google Ads
2853,2025-11-06,Kolkata,47,Female,Meta Ads
2854,2026-03-02,Gurugram,51,Male,Meta Ads
2855,2026-01-30,Hyderabad,50,Male,Affiliate
2856,2025-09-01,Chennai,31,Female,Influencer
2857,2025-04-16,Bengaluru,31,Female,Meta Ads
2858,2026-05-23,Pune,22,Female,Google Ads
2859,2026-04-01,Jaipur,29,Female,Organic
2860,2025-11-30,Pune,41,Male,Meta Ads
2861,2025-02-17,Kolkata,29,Female,Meta Ads
2862,2025-01-20,Kolkata,46,Male,Meta Ads
2863,2025-06-21,Kolkata,21,Male,Organic
2864,2025-03-27,Kolkata,34,Male,Meta Ads
2865,2026-04-14,Gurugram,30,Female,Affiliate
2866,2025-04-23,Delhi,37,Male,Meta Ads
2867,2025-06-04,Noida,20,Female,Meta Ads
2868,2026-06-16,Gurugram,35,Male,Influencer
2869,2026-03-22,Pune,48,Male,Meta Ads
2870,2025-04-30,Hyderabad,50,Female,Google Ads
2871,2025-07-29,Bengaluru,29,Male,Google Ads
2872,2025-10-09,Delhi,35,Male,Organic
2873,2025-12-29,Pune,44,Male,Email
2874,2026-05-26,Mumbai,36,Female,Email
2875,2026-04-20,Chennai,39,Female,Google Ads
2876,2026-06-17,Noida,32,Female,Google Ads
2877,2025-01-23,Gurugram,50,Male,Meta Ads
2878,2025-05-09,Delhi,42,Male,Meta Ads
2879,2025-11-03,Gurugram,54,Male,Meta Ads
2880,2025-01-27,Jaipur,48,Female,Email
2881,2025-07-13,Bengaluru,33,Male,Organic
2882,2025-03-25,Bengaluru,31,Male,Organic
2883,2026-05-24,Gurugram,23,Female,Organic
2884,2025-02-04,Gurugram,42,Female,Email
2885,2025-03-22,Pune,46,Male,Google Ads
2886,2025-04-17,Jaipur,32,Female,Organic
2887,2025-03-22,Chennai,20,Male,Google Ads
2888,2025-11-06,Chennai,49,Female,Organic
2889,2025-07-18,Bengaluru,28,Female,Meta Ads
2890,2026-05-13,Delhi,40,Female,Email
2891,2025-05-23,Chennai,21,Male,Affiliate
2892,2025-10-20,Kolkata,22,Female,Meta Ads
2893,2025-12-26,Hyderabad,52,Male,Google Ads
2894,2025-12-08,Delhi,44,Female,Affiliate
2895,2026-03-11,Chennai,20,Female,Meta Ads
2896,2025-04-21,Jaipur,23,Female,Meta Ads
2897,2025-10-04,Gurugram,37,Female,Meta Ads
2898,2026-03-13,Noida,44,Female,Meta Ads
2899,2026-04-16,Chennai,35,Female,Email
2900,2025-12-03,Mumbai,51,Male,Affiliate
2901,2025-12-22,Chennai,43,Other,Organic
2902,2026-04-16,Chennai,42,Male,Email
2903,2025-12-07,Gurugram,30,Male,Organic
2904,2026-06-02,Delhi,44,Female,Affiliate
2905,2025-03-11,Hyderabad,51,Male,Google Ads
2906,2025-07-09,Bengaluru,21,Female,Email
2907,2025-03-03,Kolkata,46,Male,Google Ads
2908,2025-02-19,Mumbai,51,Male,Meta Ads
2909,2025-09-15,Gurugram,35,Female,Organic
2910,2025-05-04,Kolkata,47,Female,Affiliate
2911,2025-08-10,Chennai,32,Female,Affiliate
2912,2025-08-27,Pune,26,Female,Meta Ads
2913,2025-12-05,Jaipur,49,Male,Google Ads
2914,2026-05-31,Chennai,31,Male,Google Ads
2915,2026-04-08,Kolkata,47,Female,Google Ads
2916,2025-07-26,Chennai,31,Female,Meta Ads
2917,2025-06-27,Bengaluru,34,Female,Email
2918,2026-02-25,Delhi,44,Male,Organic
2919,2025-03-09,Pune,32,Male,Google Ads
2920,2025-10-22,Chennai,49,Male,Google Ads
2921,2025-08-19,Jaipur,21,Female,Google Ads
2922,2025-04-10,Pune,20,Male,Organic
2923,2025-12-02,Hyderabad,22,Female,Meta Ads
2924,2025-06-24,Hyderabad,29,Male,Google Ads
2925,2025-04-12,Noida,21,Female,Meta Ads
2926,2025-12-22,Delhi,33,Male,Google Ads
2927,2025-04-05,Delhi,20,Female,Meta Ads
2928,2026-01-02,Jaipur,47,Female,Affiliate
2929,2025-03-30,Chennai,25,Male,Meta Ads
2930,2025-08-25,Gurugram,54,Male,Google Ads
2931,2026-03-17,Bengaluru,50,Male,Google Ads
2932,2025-05-05,Bengaluru,44,Female,Google Ads
2933,2026-02-23,Gurugram,48,Female,Influencer
2934,2026-01-29,Bengaluru,47,Male,Organic
2935,2026-05-07,Mumbai,50,Female,Meta Ads
2936,2025-04-03,Pune,39,Male,Email
2937,2026-01-25,Chennai,42,Female,Meta Ads
2938,2026-05-26,Delhi,36,Female,Meta Ads
2939,2026-02-20,Bengaluru,42,Female,Meta Ads
2940,2025-04-13,Jaipur,33,Male,Affiliate
2941,2026-03-25,Kolkata,24,Male,Organic
2942,2025-02-28,Chennai,53,Other,Meta Ads
2943,2025-11-17,Chennai,45,Male,Organic
2944,2025-09-29,Delhi,45,Female,Google Ads
2945,2025-10-17,Jaipur,30,Female,Google Ads
2946,2025-10-11,Chennai,47,Female,Google Ads
2947,2025-01-18,Kolkata,38,Female,Google Ads
2948,2025-10-04,Jaipur,22,Female,Google Ads
2949,2026-05-26,Gurugram,54,Female,Influencer
2950,2025-08-26,Delhi,55,Male,Meta Ads
2951,2025-05-31,Pune,51,Female,Meta Ads
2952,2026-06-27,Bengaluru,37,Male,Google Ads
2953,2025-02-23,Delhi,28,Female,Google Ads
2954,2025-09-23,Gurugram,20,Female,Google Ads
2955,2025-10-07,Jaipur,46,Female,Google Ads
2956,2025-09-18,Mumbai,52,Male,Meta Ads
2957,2026-05-18,Gurugram,23,Male,Google Ads
2958,2025-08-18,Pune,44,Female,Google Ads
2959,2026-06-15,Pune,20,Female,Organic
2960,2025-02-06,Mumbai,47,Male,Influencer
2961,2026-02-04,Kolkata,21,Female,Google Ads
2962,2025-11-20,Hyderabad,55,Female,Organic
2963,2025-05-12,Noida,26,Female,Organic
2964,2025-05-05,Mumbai,34,Female,Email
2965,2026-01-28,Kolkata,45,Other,Organic
2966,2025-12-14,Delhi,50,Female,Email
2967,2025-11-30,Delhi,33,Male,Influencer
2968,2025-01-28,Pune,55,Other,Google Ads
2969,2025-11-22,Bengaluru,20,Female,Meta Ads
2970,2026-06-19,Gurugram,36,Female,Organic
2971,2025-01-10,Bengaluru,55,Female,Influencer
2972,2025-09-13,Noida,29,Female,Meta Ads
2973,2025-09-27,Mumbai,39,Male,Influencer
2974,2026-05-04,Gurugram,36,Male,Organic
2975,2025-06-04,Hyderabad,34,Male,Organic
2976,2025-09-17,Pune,47,Female,Affiliate
2977,2026-01-26,Jaipur,38,Female,Organic
2978,2025-02-02,Delhi,45,Male,Email
2979,2026-03-13,Mumbai,38,Male,Organic
2980,2026-03-25,Gurugram,55,Female,Google Ads
2981,2026-01-28,Hyderabad,36,Male,Influencer
2982,2025-12-20,Hyderabad,48,Male,Affiliate
2983,2026-02-12,Kolkata,42,Male,Organic
2984,2026-03-03,Jaipur,48,Female,Google Ads
2985,2026-05-08,Chennai,51,Female,Meta Ads
2986,2025-08-22,Noida,28,Female,Meta Ads
2987,2025-09-06,Delhi,30,Male,Meta Ads
2988,2025-12-14,Kolkata,30,Male,Organic
2989,2025-04-16,Jaipur,37,Female,Affiliate
2990,2026-04-12,Gurugram,37,Other,Organic
2991,2026-02-24,Delhi,20,Male,Meta Ads
2992,2025-12-10,Pune,52,Female,Influencer
2993,2025-06-14,Hyderabad,50,Female,Affiliate
2994,2025-07-09,Kolkata,41,Female,Organic
2995,2025-08-26,Hyderabad,31,Male,Meta Ads
2996,2025-12-28,Chennai,49,Male,Organic
2997,2026-03-01,Chennai,29,Male,Meta Ads
2998,2026-01-02,Delhi,31,Female,Google Ads
2999,2026-05-22,Noida,55,Female,Organic
3000,2026-06-08,Chennai,53,Male,Organic
3001,2026-01-20,Noida,41,Male,Meta Ads
3002,2025-07-22,Gurugram,26,Male,Influencer
3003,2025-11-23,Chennai,24,Female,Affiliate
3004,2025-08-20,Gurugram,54,Female,Email
3005,2025-12-09,Noida,29,Male,Google Ads
3006,2026-03-19,Delhi,44,Female,Google Ads
3007,2025-07-21,Bengaluru,32,Female,Organic
3008,2025-10-03,Pune,37,Female,Affiliate
3009,2025-01-25,Chennai,55,Female,Email
3010,2026-02-06,Jaipur,41,Male,Google Ads
3011,2025-09-24,Pune,35,Female,Google Ads
3012,2025-09-08,Chennai,34,Female,Google Ads
3013,2025-10-18,Gurugram,28,Female,Organic
3014,2025-04-28,Mumbai,40,Female,Meta Ads
3015,2025-11-22,Mumbai,40,Male,Google Ads
3016,2026-02-11,Delhi,23,Female,Email
3017,2025-07-10,Jaipur,34,Female,Affiliate
3018,2025-03-13,Gurugram,43,Male,Meta Ads
3019,2025-07-30,Bengaluru,21,Other,Google Ads
3020,2025-04-19,Mumbai,55,Male,Email
3021,2025-07-23,Delhi,50,Female,Influencer
3022,2025-12-08,Jaipur,42,Male,Google Ads
3023,2025-03-03,Gurugram,20,Male,Google Ads
3024,2026-02-12,Noida,38,Female,Email
3025,2025-05-03,Mumbai,52,Female,Meta Ads
3026,2026-05-03,Noida,20,Female,Affiliate
3027,2026-02-04,Jaipur,48,Female,Organic
3028,2025-05-29,Noida,50,Male,Google Ads
3029,2025-11-03,Mumbai,22,Female,Affiliate
3030,2025-03-02,Gurugram,28,Female,Organic
3031,2025-02-24,Delhi,46,Male,Meta Ads
3032,2026-06-06,Delhi,52,Female,Meta Ads
3033,2026-03-14,Hyderabad,47,Male,Organic
3034,2025-03-26,Gurugram,38,Male,Affiliate
3035,2025-06-04,Delhi,41,Female,Google Ads
3036,2025-04-18,Gurugram,38,Female,Meta Ads
3037,2025-08-04,Gurugram,40,Female,Influencer
3038,2025-06-08,Bengaluru,47,Female,Meta Ads
3039,2025-06-28,Jaipur,21,Male,Google Ads
3040,2025-10-16,Mumbai,27,Other,Google Ads
3041,2025-04-14,Chennai,22,Male,Organic
3042,2026-04-27,Chennai,48,Male,Organic
3043,2026-02-01,Delhi,46,Male,Google Ads
3044,2026-02-19,Hyderabad,21,Male,Google Ads
3045,2025-04-03,Bengaluru,23,Male,Email
3046,2026-01-21,Hyderabad,29,Female,Organic
3047,2026-04-01,Noida,28,Female,Google Ads
3048,2025-04-06,Bengaluru,38,Female,Meta Ads
3049,2026-02-14,Noida,37,Male,Email
3050,2025-07-14,Jaipur,32,Female,Google Ads
3051,2026-03-06,Hyderabad,25,Male,Google Ads
3052,2025-09-18,Delhi,43,Female,Influencer
3053,2026-03-14,Hyderabad,48,Female,Affiliate
3054,2025-03-22,Jaipur,43,Male,Meta Ads
3055,2025-08-01,Chennai,49,Female,Affiliate
3056,2025-05-30,Gurugram,52,Female,Organic
3057,2025-05-16,Kolkata,50,Male,Influencer
3058,2025-06-18,Noida,43,Female,Influencer
3059,2025-07-28,Gurugram,21,Female,Organic
3060,2025-03-11,Noida,32,Male,Meta Ads
3061,2026-01-21,Jaipur,35,Male,Google Ads
3062,2025-10-27,Chennai,45,Male,Email
3063,2026-03-28,Hyderabad,50,Female,Meta Ads
3064,2026-01-20,Pune,43,Male,Organic
3065,2025-03-23,Gurugram,33,Female,Google Ads
3066,2025-02-08,Delhi,48,Male,Affiliate
